"Data Source","World Development Indicators",
"Norway","NOR","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","18","8","7","8","6","6","6","6","6","6","5","4","4","4","4","4","","",
"Nepal","NPL","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","31","31","31","31","31","31","31","29","29","17","17","17","17","18.5","18.5","22.5","","",
"Nauru","NRU","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","12","12","12","12","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","","",
"OECD members","OED","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.8030303030303","33.9411764705882","27.4852941176471","24.8714285714286","22.4142857142857","19.1285714285714","17.8285714285714","16.8714285714286","15.0142857142857","14.3714285714286","12.4148684210526","11.3332894736842","10.5175","10.0964473684211","10.0964473684211","10.0438157894737","9.48065789473684","","",
"Oman","OMN","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","37","37","44","41","16","14","14","10","10","10","10","10","8","5","5","5","","",
"Other small states","OSS","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","85.5","79.8421052631579","76.5238095238095","67.1086956521739","59.4375","55.6041666666667","52.7916666666667","36.2","35.8076923076923","33.7307692307692","29.7115384615385","25.0192307692308","24.7692307692308","18.6538461538462","18.2307692307692","15.6730769230769","","",
"Pakistan","PAK","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","20","20","20","19.5","16.5","16.5","","",
"Panama","PAN","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","18","18","18","18","12","12","9","8","7","6","6","6","6","6","6","6","","",
"Peru","PER","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.5","100.5","104.5","74.5","74.5","67","41","42.5","41.5","41.5","41.5","41.5","41.5","41","41","26","26","","",
"Philippines","PHL","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","37","35","35","35","34","34","29","28","28","28","26","25","25","39","34","33","","",
"Palau","PLW","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","24","24","28","28","28","28","28","28","28","28","28","28","28","28","28","28","","",
"Papua New Guinea","PNG","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","52","52","52","52","52","52","52","52","52","53","53","53","41","41","41","41","","",
"Poland","POL","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","63","52","45","45","45","39","39","39","39","37","37","37","37","37","37","37","","",
"Pre-demographic dividend","PRE","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.4583333333333","55.448275862069","62.5757575757576","60.1470588235294","54.6470588235294","52.6470588235294","50.6176470588235","47.0882352941176","38.5882352941176","36.2714285714286","31.2166666666667","26.1611111111111","26.2783783783784","25.4572972972973","21.4437837837838","21.3356756756757","20.7494594594595","","",
"Puerto Rico","PRI","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","7","7","7","7","7","7","6","6","6","6","6","5.5","5.5","5.5","5.5","","",
"Korea, Dem. People's Rep.","PRK","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78","78","48","9","8","7","7","7","7","7","6","6","6","6","6.5","6.5","6.5","","",
"Paraguay","PRY","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","72","72","72","34","35","35","35","35","35","35","35","35","35","35","35","35","","",
"West Bank and Gaza","PSE","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75","75","75","74","64","64","64","63","50","48","44","44","44","44","44","44","","",
"Pacific island small states","PSS","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.4444444444444","32.7777777777778","33.4444444444444","33.8888888888889","33.8888888888889","33.1111111111111","30.2222222222222","30.2222222222222","26.1111111111111","23.8888888888889","24.3333333333333","24.3333333333333","24.3333333333333","20.4444444444444","20.4444444444444","20.4444444444444","20.4444444444444","","",
"Post-demographic dividend","PST","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.5833333333333","32.5166666666667","28.4838709677419","25.5","22.6875","20.203125","17.734375","17.296875","15.9264705882353","15.75","14.8708333333333","13.7569444444444","12.4652777777778","11.8680555555556","11.5902777777778","11.6180555555556","11.1902777777778","","",
"French Polynesia","PYF","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","9","9","11.5","10.5","10.5","10.5","10.5","10.5","10.5","10.5","9.5","9.5","","",
"Romania","ROU","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","28","11","11","8","8","8","8","12","8","8","8","8","12","12","35","20","","",
"Russian Federation","RUS","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2","11.5","10.8","10.1","10.1","10.1","10.1","","",
"Rwanda","RWA","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","18","18","16","16","14","7","7","7","8","7","7","6","4","4","4","4","","",
"South Asia","SAS","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.5","31.6","31.6","31.6","28.2","28.2","28.6","27.4","24.2","19.4","18.93625","17.3125","16.5625","16.24625","16.158125","14.12125","14.62125","","",
"Saudi Arabia","SAU","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.5","82.5","75.5","50.5","28.5","28.5","28.5","28.5","28.5","25.5","26","26","24.5","20.5","19","19","11","","",
"Sudan","SDN","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","39","39","39","39","37","37","37","37","37","37","37","37","37","35","35","","",
"Senegal","SEN","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","57","57","57","58","9","9","9","6","6","6","6","6","6","6","6","6","","",
"Singapore","SGP","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","6","6","5","3.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","1.5","1.5","","",
"Solomon Islands","SLB","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","55","55","55","55","55","55","55","41","7","9","9","9","9","9","9","9","","",
"Sierra Leone","SLE","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","26","26","26","26","17","12","12","12","12","12","12","10","8","8","8","8","","",
"El Salvador","SLV","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115","115","40","36","19.5","16.5","16.5","16.5","16.5","16.5","16.5","16.5","16.5","16.5","16.5","16.5","16.5","","",
"San Marino","SMR","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","41","36","12.5","12.5","12.5","12.5","11.5","","",
"Somalia","SOM","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","70","70","70","70","","",
"Serbia","SRB","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","56","23","23","23","23","13","13","13","12","12","11.5","11.5","6.5","5.5","5.5","7","","",
"Sub-Saharan Africa (excluding high income)","SSA","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.5625","60.1111111111111","64.2558139534884","60.6363636363636","55.6590909090909","51.6136363636364","48.9545454545455","46.9545454545455","37.6818181818182","35.7","31.4086956521739","29.104347826087","28.9","28.1897872340426","23.9663829787234","23.0727659574468","21.3559574468085","","",
"South Sudan","SSD","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","14","14","14","14","13","13","13","","",
"Sub-Saharan Africa","SSF","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.5625","60.1111111111111","63.5454545454545","60.0222222222222","55.1555555555556","51.2","48.6","46.6444444444444","37.5777777777778","35.6413043478261","31.4212765957447","29.1659574468085","28.9645833333333","28.2691666666667","24.13375","23.25875","21.5777083333333","","",
"Small states","SST","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.625","58.2380952380952","72.025641025641","69.3414634146341","63.7045454545455","59.5555555555556","56.5333333333333","54.6333333333333","44.0106382978723","43.1979166666667","31.9270833333333","26.9583333333333","24.2708333333333","22.9479166666667","19.59375","19.3645833333333","17.6458333333333","","",
"Sao Tome and Principe","STP","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145","145","145","145","145","145","147","11","8","8","7","7","7","7","7","7","","",
"Suriname","SUR","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","697","689","689","690","690","690","690","690","204","84","84","66","66","66","66","","",
"Slovak Republic","SVK","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113","62","37","37","37","28.5","28.5","28.5","28.5","28.5","33.5","26.5","26.5","26.5","26.5","26.5","21.5","","",
"Slovenia","SVN","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.5","61.5","61.5","61.5","61.5","20.5","6","6","6","6","6","6","6","6","6","8","8","","",
"Sweden","SWE","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","16","16","16","16","16","16","16","16","16","16","16","7","7","7","7.5","7.5","","",
"Eswatini","SWZ","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","60","60","60","60","56","56","56","38","30","30","30","30","30","21.5","","",
"Sint Maarten (Dutch part)","SXM","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","33","33","33","33","33","33","33","32","32","32","32","32","32","32","","",
"Syrian Arab Republic","SYR","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","44","44","44","44","17","16","14","14","14","14","14","14","16","16","16","16","","",
"Turks and Caicos Islands","TCA","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62","62","62","62","62","62","62","62","53","60","60","60","60","60","60","58","58","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.8235294117647","51","50.4444444444444","49.8333333333333","46.8333333333333","46.6111111111111","45","42","37.9444444444444","39.2105263157895","41.0619047619048","35.8709523809524","35.8385714285714","33.1047619047619","32.2590476190476","30.3595238095238","29.6757142857143","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.3888888888889","43.3611111111111","42.8684210526316","35.825","31.2","27.55","22.9047619047619","22","20.3095238095238","19.4285714285714","17.4409090909091","16.6136363636364","14.5818181818182","14.3909090909091","13.7545454545455","14.2772727272727","13.2772727272727","","",
"Togo","TGO","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74","63","63","62","60","60","84","84","84","38","19","10","10","6","6","5.5","2.5","","",
"Thailand","THA","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","35","35","35","35","35","34","34","32","31","31","31","31","29","6","6","6","","",
"Tajikistan","TJK","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","79","66","66","42","16","13","13","22","28","11","21","10","10","7","","",
"Turkmenistan","TKM","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.0555555555556","70.6842105263158","77.2142857142857","72.9285714285714","67.5535714285714","66.6607142857143","64.8571428571429","61.4821428571429","58.0357142857143","57.4642857142857","37.635","32.2666666666667","33.113","33.9626666666667","33.696","30.202","29.8011666666667","","",
"Timor-Leste","TLS","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167","167","167","158","157","157","110","94","94","94","15","14","14","13","13","13","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7777777777778","39.3","37.0909090909091","36.7272727272727","36","24.7272727272727","22.5454545454545","22.5454545454545","22.5454545454545","26.4166666666667","24.7083333333333","24.2083333333333","24.875","25","24.25","23.5","23.5833333333333","","",
"Tonga","TON","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","32","32","32","32","25","25","25","16","16","16","16","16","16","16","16","16","","",
"South Asia (IDA & IBRD)","TSA","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.5","31.6","31.6","31.6","28.2","28.2","28.6","27.4","24.2","19.4","18.93625","17.3125","16.5625","16.24625","16.158125","14.12125","14.62125","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.5625","60.1111111111111","63.5454545454545","60.0222222222222","55.1555555555556","51.2","48.6","46.6444444444444","37.5777777777778","35.6413043478261","31.4212765957447","29.1659574468085","28.9645833333333","28.2691666666667","24.13375","23.25875","21.5777083333333","","",
"Trinidad and Tobago","TTO","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74","41","41","41","41","40","40","40","35.5","11.5","11.5","10.5","10.5","10.5","10.5","","",
"Tunisia","TUN","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","9","9","","",
"Turkiye","TUR","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","10.5","10.5","10.5","10.5","10.5","10.5","10.5","10.5","10.5","10.5","11","11","10","10","7","7","","",
"Tuvalu","TUV","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","36","36","33","32","31","31","31","31","29","29","29","29","29","29","27.5","29.5","","",
"Uganda","UGA","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","36","36","30","30","27","27","26","26","29","28","28","27","26","24","24","24","","",
"Ukraine","UKR","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","35","35","34","28","28","28","28","25","23","22","22","8","6.5","6.5","6.5","6.5","","",
"Upper middle income","UMC","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.25","50.0428571428571","63.5","58.2840909090909","53.9204545454545","49.3977272727273","45.6888888888889","45.3111111111111","43.3777777777778","42.804347826087","30.792","28.087","27.7008","26.9076","23.2176","20.3042","19.7937","","",
"Uruguay","URY","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","45","45","43","43","43","64","64","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.5","","",
"United States","USA","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.2","5.6","5.6","5.6","5.6","5.6","4.2","","",
"Uzbekistan","UZB","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","28","28","28","14","14","14","14","13","11","7.5","7.5","5.5","5.5","5","3","3","","",
"St. Vincent and the Grenadines","VCT","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","12","12","12","11","10","10","10","10","10","10","10","10","10","10","","",
"Venezuela, RB","VEN","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143","143","143","143","142","141","141","141","141","144","144","144","186","230","230","230","230","","",
"British Virgin Islands","VGB","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","47","41","46","37","37","37","36","36","32","34","34","20","24","22","17","16","","",
"Vanuatu","VUT","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","47","47","47","47","47","47","47","33","33","35","35","35","18","18","18","18","","",
"World","WLD","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5671641791045","48.53125","50.7852760736196","47.9101796407186","43.3852941176471","40.0233918128655","37.8052325581395","36.0145348837209","31.9511494252874","31.4325842696629","26.8502116402116","24.3695238095238","23.4728947368421","23.0753684210526","21.5623947368421","20.5646596858639","19.6590314136126","","",
"Samoa","WSM","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42","42","35","35","35","35","9","9","9","9","9","9","9","9","9","9","9","","",
"Kosovo","XKX","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","58","58","51","29","10","10","6","5.5","5.5","4.5","","",
"Yemen, Rep.","YEM","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","64","64","64","64","14","13","13","13","41","41","41","41","41","41","41","41","","",
"South Africa","ZAF","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","56","53","53","53","45","45","45","45","45","45","46","46","45","45","40","40","","",
"Zambia","ZMB","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","36","36","36","34","19","19","19","19","18.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","","",
"Zimbabwe","ZWE","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132","94","94","94","94","94","94","87","87","87","91","91","91","91","61","32","27","","",
